ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
188,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,11,612,79
189,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,169
190,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
191,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
192,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,117
193,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
194,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
195,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
196,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
197,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
198,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,79
199,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
200,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,172
201,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,163
202,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
203,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
204,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,163
205,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,174
206,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
207,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
208,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,166
209,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
210,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,79
211,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
212,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
213,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,118
214,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,118
215,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
216,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,119
217,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,120
218,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,119
219,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,12,612,79
220,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,12,612,79
221,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
222,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,119
223,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,118
224,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
225,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
226,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
227,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,121
228,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
229,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
230,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,117
231,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
232,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
233,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
234,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
235,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
236,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
237,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
238,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,119
239,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
240,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
241,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
242,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
243,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
244,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
245,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
246,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
247,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
248,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,118
249,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,121
250,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
251,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
252,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
253,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
254,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
255,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,173
256,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
257,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,166
258,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,172
259,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
260,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,14,613,117
261,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,14,613,174
262,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,12,613,172
263,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
264,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,171
265,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
266,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,119
267,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,128
268,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
269,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
270,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
271,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
272,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
273,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,118
274,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
275,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,120
276,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,119
277,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,128
278,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
279,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
280,Mon Nov 24 21:53:10 CET 2025,Mon Nov 24 21:53:10 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
281,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,112
282,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,119
283,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,118
284,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,112
285,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
286,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,169
287,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,173
288,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,164
289,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,166
290,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,173
291,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,172
292,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,173
293,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
294,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,172
295,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,120
296,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
297,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,96
298,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,115
299,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
300,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
301,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
302,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,116
303,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,124
304,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,119
305,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
306,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,120
307,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,96
308,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
309,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,114
310,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
311,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
312,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,116
313,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,124
314,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
315,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,164
316,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,173
317,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
318,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,166
319,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,172
320,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
321,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
322,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,119
323,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,143
324,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,124
325,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
326,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
327,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,119
328,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,143
329,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,124
330,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,171
331,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,171
332,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,169
333,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,116
334,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,173
335,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,122
336,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,122
337,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
338,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,118
339,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,120
340,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,122
341,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,122
342,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
343,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,118
344,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,120
345,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
346,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
347,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,171
348,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,7,613,171
349,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,171
350,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,161
351,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,171
352,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,171
353,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,227
354,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,79
355,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,79
356,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
357,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
358,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,11,613,115
359,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,613,392
360,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
361,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,18,613,115
362,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,16,613,394
363,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,612,79
364,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,10,612,79
365,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
366,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
367,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
368,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
369,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,115
370,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,176
371,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,9,613,172
372,Mon Nov 24 21:53:11 CET 2025,Mon Nov 24 21:53:11 CET 2025,POST,http://127.0.0.1:4000/graphql,200,OK,8,613,117
